valuation_id,loan_id,property_address,property_type,appraised_value,assessed_value,square_footage,year_built,bedrooms,bathrooms,appraisal_date,appraiser_name,appraisal_company
VAL002632,LOAN0008818,5147 Pine St,Multi-Family,1620309.61,1334791.41,1307,2017,5,3.8,2023-03-23,Steven Hernandez,Premier Appraisers
VAL002633,LOAN0008819,4296 Pine Ave,Commercial,202392.77,135822.07,1464,2023,1,1.6,2024-07-08,Susan Torres,Accurate Appraisals Inc
VAL002634,LOAN0008822,2319 Pine St,Multi-Family,28446.13,23978.59,2313,2006,5,2.1,2024-09-14,Andrew Green,Quality Assessment LLC
VAL002635,LOAN0008824,8772 Maple Blvd,Single Family,74172.98,58070.88,4176,2022,1,3.6,2024-08-25,Paul Green,National Appraisal Co
VAL002636,LOAN0008825,5788 Cedar St,Townhouse,959921.71,700405.83,2927,1950,3,1.3,2024-07-18,Christopher Davis,National Appraisal Co
VAL002637,LOAN0008827,841 Maple St,Single Family,512250.74,383528.21,2438,1950,1,2.4,2023-09-21,James Hall,Accurate Appraisals Inc
VAL002638,LOAN0008830,5149 Cedar Blvd,Commercial,93421.73,75409.25,3979,2018,2,2.4,2024-02-07,Jennifer Johnson,National Appraisal Co
VAL002639,LOAN0008831,9242 Main Ave,Single Family,326374.02,260898.39,2232,2003,6,2.9,2023-09-14,Joshua Martin,Accurate Appraisals Inc
VAL002640,LOAN0008834,9703 Cedar St,Single Family,1869610.3,1472134.15,4906,1983,1,3.9,2023-05-07,Timothy Ramirez,Accurate Appraisals Inc
VAL002641,LOAN0008837,7915 Cedar Blvd,Commercial,13020.66,10255.76,3816,2001,2,3.0,2024-03-06,Jason Young,Metro Valuations
VAL002642,LOAN0008842,2948 Pine Ave,Single Family,59840.36,47464.01,2497,2022,5,1.8,2024-01-23,Daniel Hernandez,Metro Valuations
VAL002643,LOAN0008843,2735 Main St,Condo,2648138.11,1941719.24,4990,1985,1,3.3,2023-10-10,Mark Rivera,Quality Assessment LLC
VAL002644,LOAN0008851,9862 Cedar Ave,Condo,97180.84,75192.26,4021,1989,4,3.6,2023-01-09,Charles Allen,National Appraisal Co
VAL002645,LOAN0008854,6189 Oak St,Townhouse,2099581.54,1641081.32,1688,2021,6,1.0,2024-01-18,Christopher Smith,National Appraisal Co
VAL002646,LOAN0008857,3326 Main Ave,Multi-Family,140578.81,118338.09,2408,1993,2,2.9,2023-09-23,William Hill,Premier Appraisers
VAL002647,LOAN0008863,9258 Pine Blvd,Commercial,438721.08,369488.4,2873,1964,3,4.0,2024-01-31,Thomas Jackson,Metro Valuations
VAL002648,LOAN0008870,9111 Maple St,Commercial,215391.68,171241.96,3692,1976,4,3.6,2023-02-18,James Thomas,National Appraisal Co
VAL002649,LOAN0008881,848 Main Blvd,Townhouse,1127992.55,880754.67,4798,1966,4,1.2,2023-08-25,David Gonzalez,Premier Appraisers
VAL002650,LOAN0008882,1887 Cedar Ave,Condo,2606917.8,2193308.54,1493,1981,3,2.4,2024-09-07,Dorothy Green,Metro Valuations
VAL002651,LOAN0008889,3519 Maple St,Single Family,70321.66,59439.85,819,1959,4,3.8,2023-12-12,Matthew Jackson,Accurate Appraisals Inc
VAL002652,LOAN0008891,2735 Cedar Blvd,Single Family,1254617.8,1069271.21,1361,1963,1,1.1,2023-01-28,Karen Perez,Accurate Appraisals Inc
VAL002653,LOAN0008893,792 Pine St,Multi-Family,1268514.65,1007496.46,1341,1984,4,2.1,2023-12-22,Sandra Davis,Accurate Appraisals Inc
VAL002654,LOAN0008894,3617 Maple Blvd,Single Family,68151.93,51642.64,2860,2012,3,3.4,2023-03-27,Kimberly Jones,National Appraisal Co
VAL002655,LOAN0008897,1889 Cedar Ave,Townhouse,1188474.86,904133.27,1377,2009,3,1.5,2024-06-02,Barbara Clark,Quality Assessment LLC
VAL002656,LOAN0008903,4949 Maple Blvd,Townhouse,1254302.7,965304.32,1129,1973,3,2.2,2023-01-05,Betty Baker,Premier Appraisers
VAL002657,LOAN0008908,4641 Oak Ave,Townhouse,145970.13,103783.87,3486,2014,2,1.8,2024-09-17,Mary Brown,National Appraisal Co
VAL002658,LOAN0008913,6264 Main Blvd,Commercial,2323165.48,1736792.14,3234,1965,3,3.3,2024-05-17,Anthony Hall,National Appraisal Co
VAL002659,LOAN0008915,1207 Maple Blvd,Single Family,142038.31,114216.99,1007,1999,2,1.1,2023-09-28,Margaret Lee,National Appraisal Co
VAL002660,LOAN0008916,7836 Cedar St,Condo,10188.95,9217.35,1878,2008,1,4.0,2023-10-11,Joseph Campbell,Premier Appraisers
VAL002661,LOAN0008927,7426 Cedar Ave,Condo,644644.22,510395.87,3321,1990,6,2.1,2023-06-30,Andrew Hall,Quality Assessment LLC
VAL002662,LOAN0008931,3120 Maple Ave,Single Family,1857290.57,1409972.84,1677,1973,1,3.0,2023-04-12,Sandra Adams,Accurate Appraisals Inc
VAL002663,LOAN0008933,2441 Pine Ave,Commercial,2269934.22,1882126.69,2931,2011,5,1.7,2023-06-03,Joshua Johnson,Quality Assessment LLC
VAL002664,LOAN0008938,5560 Maple St,Single Family,843653.63,696716.27,4907,2005,1,2.3,2024-06-18,Richard White,Premier Appraisers
VAL002665,LOAN0008939,8297 Maple Blvd,Multi-Family,417967.72,395003.27,1116,1961,5,3.8,2024-04-15,Kimberly Mitchell,Quality Assessment LLC
VAL002666,LOAN0008942,3351 Cedar Ave,Multi-Family,608856.14,534239.38,1445,1958,2,1.1,2023-04-10,Amanda Lee,Metro Valuations
VAL002667,LOAN0008944,5952 Pine Blvd,Commercial,84657.86,65345.99,1146,1974,6,2.9,2023-05-06,Dorothy Hall,National Appraisal Co
VAL002668,LOAN0008949,7907 Main St,Condo,2046098.43,1548990.12,1815,2020,2,4.0,2023-06-02,Rebecca Lopez,Premier Appraisers
VAL002669,LOAN0008955,6174 Pine St,Townhouse,85001.16,78475.75,4361,1981,3,1.2,2023-09-15,Mark Thomas,Quality Assessment LLC
VAL002670,LOAN0008959,6329 Oak Blvd,Single Family,2022250.29,1589119.68,2270,2016,4,2.0,2024-08-11,Susan Lee,Metro Valuations
VAL002671,LOAN0008960,9924 Cedar Ave,Condo,146189.72,129015.72,2565,1993,5,3.0,2024-10-25,Michelle White,Metro Valuations
VAL002672,LOAN0008961,3113 Main St,Condo,89212.17,75911.31,4325,1958,1,2.8,2024-05-15,Betty Campbell,Premier Appraisers
VAL002673,LOAN0008962,2178 Cedar St,Multi-Family,80540.67,61576.47,3466,1995,3,2.3,2024-11-24,Susan Lewis,National Appraisal Co
VAL002674,LOAN0008968,2841 Maple Ave,Multi-Family,919119.87,615816.92,1667,1987,1,2.3,2023-04-18,Rebecca Green,Metro Valuations
VAL002675,LOAN0008971,289 Maple Ave,Commercial,167052.35,133300.79,4578,1971,3,2.3,2024-06-05,Michael Campbell,Premier Appraisers
VAL002676,LOAN0008973,1279 Pine Ave,Single Family,14136.45,12273.67,1685,2005,4,1.2,2023-01-07,Edward Johnson,National Appraisal Co
VAL002677,LOAN0008981,7049 Maple Blvd,Condo,1677660.93,1388751.78,3725,1982,6,2.9,2024-07-03,Charles Perez,Accurate Appraisals Inc
VAL002678,LOAN0008984,5565 Pine St,Commercial,1023183.76,707280.65,1737,1986,6,4.0,2024-08-31,Joseph Taylor,National Appraisal Co
VAL002679,LOAN0008987,193 Main Ave,Single Family,44333.63,36885.96,821,1983,4,3.5,2024-01-20,Melissa Davis,Quality Assessment LLC
VAL002680,LOAN0008988,8352 Pine Blvd,Single Family,903916.95,684610.32,4075,1951,2,2.3,2023-08-24,Karen King,National Appraisal Co
VAL002681,LOAN0008989,4959 Main Blvd,Single Family,213527.26,140027.92,4215,1986,3,1.9,2023-08-11,Steven Scott,Accurate Appraisals Inc
VAL002682,LOAN0008994,7466 Main Blvd,Commercial,48331.97,37217.04,4724,1997,2,3.7,2024-02-28,William Nelson,Metro Valuations
VAL002683,LOAN0008995,1113 Cedar St,Townhouse,1093541.43,820615.31,2454,1984,6,1.2,2023-06-12,Anthony Sanchez,Accurate Appraisals Inc
VAL002684,LOAN0008997,9836 Maple St,Commercial,2262998.53,1818165.56,3959,1989,1,2.0,2024-01-19,Barbara King,National Appraisal Co
VAL002685,LOAN0008998,9453 Oak Ave,Condo,152496.68,108833.18,3075,1997,2,2.8,2024-04-24,Betty Miller,Accurate Appraisals Inc
VAL002686,LOAN0009002,2788 Oak Blvd,Townhouse,2326158.28,1751611.3,2980,1977,5,1.1,2024-08-09,Jessica Ramirez,Metro Valuations
VAL002687,LOAN0009006,514 Maple St,Multi-Family,3049746.05,2468905.32,3610,1992,4,2.5,2024-09-21,Emily Jones,Quality Assessment LLC
VAL002688,LOAN0009007,5816 Main Blvd,Multi-Family,10036.97,9086.39,2712,1979,2,1.8,2024-08-02,Stephanie Hernandez,Accurate Appraisals Inc
VAL002689,LOAN0009010,5561 Cedar St,Multi-Family,35903.66,25489.7,3281,1991,5,3.2,2023-05-03,Emily Wright,Premier Appraisers
VAL002690,LOAN0009013,1963 Cedar Blvd,Condo,785607.87,642767.09,2285,1953,3,2.8,2024-12-23,Kevin King,Quality Assessment LLC
VAL002691,LOAN0009015,5715 Cedar Blvd,Condo,109889.88,86928.05,4365,2000,6,2.4,2023-07-03,Susan Ramirez,Quality Assessment LLC
VAL002692,LOAN0009029,1526 Pine Blvd,Single Family,2248741.59,1908868.95,3896,1955,6,1.3,2024-01-02,Margaret Allen,Quality Assessment LLC
VAL002693,LOAN0009033,6565 Main Ave,Townhouse,2583461.31,1887007.98,4989,2016,2,3.5,2024-03-21,Andrew Allen,National Appraisal Co
VAL002694,LOAN0009037,9018 Pine St,Single Family,90315.51,63757.06,1804,1964,3,1.7,2024-01-11,Richard Thompson,National Appraisal Co
VAL002695,LOAN0009047,6982 Maple St,Multi-Family,218744.63,188283.74,3209,1995,3,2.1,2024-09-25,Brian Baker,Premier Appraisers
VAL002696,LOAN0009048,1784 Cedar Blvd,Townhouse,102737.21,90149.72,3774,1993,6,2.5,2023-01-11,Mary Lewis,National Appraisal Co
VAL002697,LOAN0009050,7775 Main Ave,Condo,2810482.3,2341467.7,3462,2010,5,3.0,2023-06-09,Lisa Hill,Premier Appraisers
VAL002698,LOAN0009052,7606 Pine Blvd,Townhouse,1076696.71,795837.54,2089,2001,6,3.1,2024-09-27,Ronald Thomas,Accurate Appraisals Inc
VAL002699,LOAN0009056,1666 Cedar St,Multi-Family,260913.19,223435.02,1264,1975,3,1.3,2023-03-31,Edward Davis,Metro Valuations
VAL002700,LOAN0009057,9823 Main St,Single Family,105949.15,80193.43,2271,1977,6,4.0,2024-03-30,Amanda Martin,Premier Appraisers
VAL002701,LOAN0009059,3938 Cedar Ave,Single Family,2020144.67,1702846.91,1767,1989,6,2.3,2023-03-20,Daniel Allen,Accurate Appraisals Inc
VAL002702,LOAN0009060,1381 Main Blvd,Multi-Family,1267140.22,950175.54,1286,1974,6,1.7,2024-02-26,Sarah Mitchell,Premier Appraisers
VAL002703,LOAN0009065,3135 Oak St,Townhouse,2153624.53,1884801.02,1169,2003,4,3.4,2023-06-18,Patricia King,Accurate Appraisals Inc
VAL002704,LOAN0009068,3291 Cedar Blvd,Condo,41925.63,36341.59,4890,2013,5,2.2,2023-04-27,Michelle Nguyen,National Appraisal Co
VAL002705,LOAN0009070,8551 Oak Ave,Townhouse,24605.61,20431.24,4485,1975,1,2.4,2024-08-02,Carol Jackson,Quality Assessment LLC
VAL002706,LOAN0009074,4585 Oak Blvd,Multi-Family,1856124.03,1350825.57,3838,1978,4,1.4,2023-01-24,Joshua Scott,Metro Valuations
VAL002707,LOAN0009075,2248 Pine St,Multi-Family,1900119.35,1476953.49,4520,2007,3,2.7,2024-04-13,Paul Miller,Metro Valuations
VAL002708,LOAN0009081,6258 Maple Blvd,Condo,131100.41,105872.69,1046,1958,6,3.2,2023-12-24,Michelle Hernandez,National Appraisal Co
VAL002709,LOAN0009084,2466 Pine St,Condo,1732334.41,1292375.44,2830,1974,6,3.2,2023-01-19,Jessica Smith,Accurate Appraisals Inc
VAL002710,LOAN0009086,4129 Pine Ave,Townhouse,1118801.16,879174.84,1308,1986,1,1.9,2024-04-29,Thomas Miller,Quality Assessment LLC
VAL002711,LOAN0009087,7293 Oak Blvd,Single Family,1638000.19,1388720.07,1659,1963,6,2.6,2023-10-29,Kenneth Hall,Quality Assessment LLC
VAL002712,LOAN0009089,704 Oak Ave,Commercial,135285.0,98145.93,4213,2015,6,3.0,2023-10-14,Kevin Williams,Premier Appraisers
VAL002713,LOAN0009092,5458 Cedar Ave,Commercial,144583.48,127517.73,4795,1951,4,2.8,2024-01-20,Dorothy Brown,Premier Appraisers
VAL002714,LOAN0009095,8690 Maple Ave,Single Family,48471.23,41019.82,1050,2007,3,2.0,2024-07-12,Susan Taylor,Premier Appraisers
VAL002715,LOAN0009097,1743 Main Ave,Single Family,1314936.79,1071073.44,4881,2002,6,2.1,2023-12-12,Christopher Walker,Premier Appraisers
VAL002716,LOAN0009098,8229 Pine St,Townhouse,888461.7,738503.62,3438,1973,5,3.5,2023-02-06,Linda Robinson,Metro Valuations
VAL002717,LOAN0009104,1782 Main St,Multi-Family,3869037.81,2817306.03,2384,2008,5,2.8,2024-12-10,Elizabeth Harris,Quality Assessment LLC
VAL002718,LOAN0009111,611 Maple St,Single Family,1447710.01,1151580.99,4342,1989,6,2.5,2023-07-09,Matthew Adams,Premier Appraisers
VAL002719,LOAN0009114,4377 Maple Blvd,Single Family,519105.21,425792.2,2957,2019,4,3.3,2023-02-01,Steven Sanchez,Quality Assessment LLC
VAL002720,LOAN0009115,215 Maple St,Condo,2040020.76,1450021.79,4239,1967,3,2.2,2024-05-09,Jason Miller,Accurate Appraisals Inc
VAL002721,LOAN0009116,5406 Maple Blvd,Multi-Family,602826.94,521785.86,2907,1963,5,2.5,2024-02-14,George Anderson,National Appraisal Co
VAL002722,LOAN0009117,8191 Cedar Blvd,Commercial,2360281.05,2088956.43,3481,1985,1,2.8,2023-11-27,Ronald Garcia,Quality Assessment LLC
VAL002723,LOAN0009120,8420 Maple St,Single Family,450181.58,318008.48,4912,1984,2,3.4,2023-01-08,Charles King,Accurate Appraisals Inc
VAL002724,LOAN0009123,8302 Cedar St,Single Family,1617369.22,1214160.96,1910,2004,6,3.1,2023-02-14,Daniel Hall,Quality Assessment LLC
VAL002725,LOAN0009124,4226 Main Ave,Condo,1592353.25,1161116.87,1796,1984,1,2.5,2024-11-24,Brian White,Accurate Appraisals Inc
VAL002726,LOAN0009128,2721 Cedar St,Multi-Family,112999.06,89670.74,2278,2013,2,1.3,2024-12-23,Donna Gonzalez,National Appraisal Co
VAL002727,LOAN0009132,2100 Oak Ave,Condo,2553023.2,2083359.13,1075,1960,1,3.2,2023-06-24,Melissa Baker,Quality Assessment LLC
VAL002728,LOAN0009143,9643 Main St,Townhouse,129172.96,110448.46,1209,2011,1,3.2,2024-11-30,Matthew Mitchell,Quality Assessment LLC
VAL002729,LOAN0009146,5027 Cedar St,Single Family,76630.43,56757.14,3386,1955,1,3.2,2023-11-14,Kenneth Baker,Premier Appraisers
VAL002730,LOAN0009149,1851 Main St,Multi-Family,2254991.85,1934360.57,3029,1979,4,2.4,2023-04-03,Rebecca Martinez,Premier Appraisers
VAL002731,LOAN0009151,3637 Cedar Blvd,Commercial,68184.65,62108.3,2919,1965,2,1.0,2024-10-01,Jennifer Green,National Appraisal Co
VAL002732,LOAN0009153,8130 Maple St,Townhouse,71398.82,54471.25,1462,1952,2,2.7,2023-01-17,Barbara Thomas,Metro Valuations
VAL002733,LOAN0009154,8181 Cedar St,Single Family,19273.29,16149.76,3163,2014,3,3.1,2024-03-24,Melissa Gonzalez,National Appraisal Co
VAL002734,LOAN0009155,5495 Pine Ave,Condo,1757408.75,1360019.38,2584,2004,3,3.0,2023-09-28,Joshua Lewis,Metro Valuations
VAL002735,LOAN0009164,3308 Pine Blvd,Commercial,301776.87,223464.67,1188,1956,6,1.6,2024-12-12,Kevin Baker,Metro Valuations
VAL002736,LOAN0009171,9689 Pine St,Commercial,1453591.83,966634.77,2997,1965,3,1.5,2024-06-18,Donald Harris,Metro Valuations
VAL002737,LOAN0009178,2548 Cedar Ave,Multi-Family,71023.16,52950.8,4213,2003,4,3.0,2023-04-03,Steven Davis,Accurate Appraisals Inc
VAL002738,LOAN0009182,5485 Maple Ave,Condo,707418.15,518366.04,4950,1955,4,3.4,2023-08-30,Sharon Garcia,Accurate Appraisals Inc
VAL002739,LOAN0009183,6210 Pine Blvd,Condo,410137.59,337724.52,4838,1965,2,2.2,2023-05-26,Barbara Hall,National Appraisal Co
VAL002740,LOAN0009185,7657 Main Ave,Commercial,25349.48,18319.18,1181,2001,5,2.3,2023-02-21,William Perez,National Appraisal Co
VAL002741,LOAN0009188,2383 Oak Ave,Single Family,2687067.09,2343335.63,2271,1968,2,2.6,2023-01-31,Joseph Adams,Metro Valuations
VAL002742,LOAN0009191,408 Pine Blvd,Multi-Family,1428776.77,1140144.66,1344,1950,5,2.9,2024-08-17,Deborah Ramirez,National Appraisal Co
VAL002743,LOAN0009195,6548 Main Ave,Multi-Family,2276189.42,1502811.38,4877,1978,2,3.0,2023-11-08,Michael Hernandez,Quality Assessment LLC
VAL002744,LOAN0009198,1798 Main St,Commercial,976555.07,711777.0,1622,2006,2,1.4,2023-05-05,George Baker,Accurate Appraisals Inc
VAL002745,LOAN0009201,2378 Main Ave,Multi-Family,114418.24,83632.29,4350,2019,4,2.8,2024-05-01,Sarah Allen,Metro Valuations
VAL002746,LOAN0009204,2882 Oak Ave,Commercial,2602209.81,2152468.6,1913,1969,6,3.5,2024-09-05,Nancy Thomas,Quality Assessment LLC
VAL002747,LOAN0009205,1815 Oak Blvd,Multi-Family,21387.53,15866.15,4380,2012,6,1.2,2023-01-03,Andrew Rivera,Premier Appraisers
VAL002748,LOAN0009210,6931 Cedar Ave,Single Family,1189977.02,848593.2,1307,2020,6,2.2,2023-05-06,John Martinez,Premier Appraisers
VAL002749,LOAN0009225,4441 Maple Ave,Commercial,1870245.21,1470086.68,4056,1988,6,2.0,2023-01-06,Jennifer Nguyen,Quality Assessment LLC
VAL002750,LOAN0009226,1240 Maple Ave,Multi-Family,407846.29,310665.2,1530,1970,4,1.9,2023-05-03,Jessica Lopez,Metro Valuations
VAL002751,LOAN0009228,2267 Main Blvd,Multi-Family,65997.94,44767.07,4923,2007,2,2.2,2023-05-04,Rebecca Torres,Quality Assessment LLC
VAL002752,LOAN0009232,6034 Pine Blvd,Condo,1523961.29,1074103.5,4410,2003,6,1.2,2023-06-23,Rebecca Wright,Quality Assessment LLC
VAL002753,LOAN0009239,653 Maple Blvd,Condo,2477021.79,1787203.21,4393,2005,1,1.2,2023-04-11,William Anderson,National Appraisal Co
VAL002754,LOAN0009240,6120 Main Blvd,Single Family,83498.84,60977.94,3199,1952,6,3.6,2024-11-05,Joshua Nelson,Premier Appraisers
VAL002755,LOAN0009243,3013 Cedar St,Multi-Family,1396303.0,949163.77,4962,1980,1,3.9,2024-12-20,Donna Adams,National Appraisal Co
VAL002756,LOAN0009246,8178 Cedar St,Multi-Family,1144658.83,809015.25,2385,1961,4,3.2,2023-08-26,Betty Lee,Quality Assessment LLC
VAL002757,LOAN0009248,2429 Main Ave,Condo,1333595.86,1177633.81,2089,1989,5,3.5,2023-04-29,Jessica Flores,Premier Appraisers
VAL002758,LOAN0009249,9975 Maple St,Condo,1136896.35,762231.74,2014,2014,4,2.9,2023-10-17,Anthony Lewis,Accurate Appraisals Inc
VAL002759,LOAN0009250,9323 Maple Ave,Single Family,254083.68,209564.67,2251,1999,3,2.9,2024-08-24,Barbara Jones,Premier Appraisers
VAL002760,LOAN0009256,1969 Oak St,Condo,301799.73,265752.48,3381,2007,5,3.9,2024-11-06,Thomas Garcia,Metro Valuations
VAL002761,LOAN0009268,8745 Maple Ave,Multi-Family,69203.53,47299.54,1102,1987,3,1.4,2024-05-23,William Clark,Premier Appraisers
VAL002762,LOAN0009278,9213 Main Blvd,Condo,1176211.78,955985.16,2651,2022,6,2.8,2024-10-16,Linda Green,Quality Assessment LLC
VAL002763,LOAN0009283,2823 Maple St,Commercial,2975966.75,2267060.44,2152,2007,3,2.5,2023-04-29,Michael Gonzalez,National Appraisal Co
VAL002764,LOAN0009286,2315 Maple St,Townhouse,977139.84,789374.35,4359,1972,2,2.4,2023-06-12,Anthony Green,National Appraisal Co
VAL002765,LOAN0009290,7014 Cedar St,Commercial,3234330.9,2787333.48,2427,1999,6,3.6,2024-09-30,Melissa Rivera,National Appraisal Co
VAL002766,LOAN0009295,8908 Maple St,Townhouse,1429046.2,943683.2,1697,2022,3,3.3,2023-01-29,Michelle Smith,National Appraisal Co
VAL002767,LOAN0009300,6379 Maple St,Multi-Family,37017.35,32740.49,1002,2018,3,2.2,2023-02-28,Barbara Thompson,Accurate Appraisals Inc
VAL002768,LOAN0009307,8408 Maple Blvd,Townhouse,309845.48,232505.53,4047,1996,3,4.0,2023-03-22,Lisa Clark,Metro Valuations
VAL002769,LOAN0009308,3171 Pine Blvd,Multi-Family,2761851.54,2211708.37,1938,1990,5,1.9,2023-10-10,Nancy Torres,Quality Assessment LLC
VAL002770,LOAN0009309,365 Pine Ave,Townhouse,229936.47,161001.92,4987,1998,4,3.7,2023-08-29,Sandra Green,Premier Appraisers
VAL002771,LOAN0009313,3699 Main Ave,Single Family,687631.77,644280.83,2506,2008,3,2.7,2024-04-03,Barbara Robinson,Premier Appraisers
VAL002772,LOAN0009314,7464 Cedar Blvd,Townhouse,1682949.76,1396567.54,1246,1982,1,3.2,2023-09-23,Dorothy Hall,Metro Valuations
VAL002773,LOAN0009316,4520 Maple St,Single Family,161449.22,135374.94,2530,1971,5,3.2,2024-01-27,John Rivera,National Appraisal Co
VAL002774,LOAN0009319,3559 Main Blvd,Condo,363050.04,269023.95,4052,2011,3,1.3,2024-08-24,Andrew Miller,National Appraisal Co
VAL002775,LOAN0009321,4559 Main Ave,Multi-Family,3382242.8,2644630.82,2716,1950,6,1.6,2023-05-10,Nancy Walker,Metro Valuations
VAL002776,LOAN0009327,9842 Pine St,Townhouse,41945.59,30880.28,2106,2005,2,3.8,2024-06-29,Nancy Thomas,Premier Appraisers
VAL002777,LOAN0009328,351 Cedar St,Condo,941760.16,734718.16,1464,2007,4,3.6,2023-09-19,Jennifer Lee,Accurate Appraisals Inc
VAL002778,LOAN0009329,9222 Main St,Single Family,728251.84,566168.07,3205,2015,3,3.4,2024-06-10,Lisa Jackson,National Appraisal Co
VAL002779,LOAN0009337,4944 Cedar Blvd,Condo,1884985.42,1423610.72,2785,2000,6,2.6,2023-10-13,Kimberly Brown,Accurate Appraisals Inc
VAL002780,LOAN0009342,634 Main St,Commercial,759399.52,679960.41,2742,1972,3,3.9,2024-06-12,James Campbell,Quality Assessment LLC
VAL002781,LOAN0009343,2728 Maple Blvd,Multi-Family,414262.64,317755.03,4253,1997,6,3.8,2023-05-20,Michael Moore,Metro Valuations
VAL002782,LOAN0009345,5045 Maple Ave,Townhouse,1103271.45,988727.47,3249,2002,5,3.6,2024-10-25,Ashley White,Quality Assessment LLC
VAL002783,LOAN0009347,7161 Pine Blvd,Single Family,772901.62,658037.13,3206,1984,6,2.0,2023-12-20,Michelle Robinson,Quality Assessment LLC
VAL002784,LOAN0009352,1308 Pine Ave,Multi-Family,116068.32,90932.1,4090,2018,5,3.1,2023-11-05,Kevin Rodriguez,National Appraisal Co
VAL002785,LOAN0009364,8711 Main St,Multi-Family,2408635.72,1907260.02,823,1999,2,3.8,2024-10-23,Lisa Martin,Premier Appraisers
VAL002786,LOAN0009368,8041 Cedar Ave,Commercial,1326806.62,1018705.87,4537,1982,1,3.8,2023-06-12,Barbara Nelson,Metro Valuations
VAL002787,LOAN0009369,4820 Main St,Condo,2398912.57,2112556.2,2974,1969,3,1.8,2024-01-13,Richard Anderson,Premier Appraisers
VAL002788,LOAN0009370,7680 Cedar St,Condo,97536.17,70179.92,1077,2008,4,3.4,2024-07-21,Stephanie Rivera,National Appraisal Co
VAL002789,LOAN0009375,732 Cedar St,Commercial,2361339.88,1631539.08,1370,2013,2,2.0,2023-07-28,Melissa Sanchez,National Appraisal Co
VAL002790,LOAN0009377,3250 Oak Ave,Multi-Family,2070511.7,1513833.25,1619,1998,2,2.5,2024-08-22,Paul Gonzalez,Metro Valuations
VAL002791,LOAN0009379,7069 Cedar Ave,Single Family,74362.79,60234.16,1997,2000,3,3.5,2024-08-31,Daniel Anderson,Accurate Appraisals Inc
VAL002792,LOAN0009382,8694 Cedar Ave,Condo,809946.26,658573.4,1650,1988,1,1.2,2023-01-24,Ashley Campbell,Quality Assessment LLC
VAL002793,LOAN0009387,6020 Oak Ave,Townhouse,895428.85,699912.84,3869,1956,6,1.0,2023-04-29,Melissa Hill,National Appraisal Co
VAL002794,LOAN0009388,7559 Pine St,Multi-Family,3475582.42,2724162.95,4459,1973,3,2.9,2024-06-20,Joseph Robinson,Metro Valuations
VAL002795,LOAN0009392,6020 Cedar Ave,Townhouse,86973.85,62558.34,1596,1950,6,1.3,2024-12-04,Paul Garcia,Metro Valuations
VAL002796,LOAN0009393,2707 Oak Ave,Commercial,90962.78,65780.29,1176,1999,6,1.4,2024-11-01,Rebecca Flores,Accurate Appraisals Inc
VAL002797,LOAN0009394,5429 Oak St,Single Family,1659530.72,1329083.83,4314,1989,4,1.2,2023-01-31,Steven Anderson,Premier Appraisers
VAL002798,LOAN0009401,9736 Pine Ave,Townhouse,112078.79,82509.82,4281,2010,3,1.2,2024-12-30,Elizabeth Brown,National Appraisal Co
VAL002799,LOAN0009404,3447 Pine Ave,Multi-Family,2824812.41,2312135.56,3220,1975,5,1.9,2023-09-01,Michelle Lewis,Metro Valuations
